File Path,API/DLL_1,API/DLL_2,API/DLL_3,API/DLL_4,API/DLL_5,API/DLL_6,API/DLL_7,API/DLL_8,API/DLL_9,API/DLL_10,API/DLL_11,API/DLL_12,API/DLL_13,API/DLL_14,API/DLL_15,API/DLL_16,API/DLL_17,API/DLL_18,API/DLL_19,API/DLL_20,API/DLL_21,API/DLL_22,API/DLL_23,API/DLL_24,API/DLL_25,API/DLL_26,API/DLL_27,API/DLL_28,API/DLL_29,Label
/content/drive/MyDrive/y/ransomware/4D3813B9804B01E86282C98F76A52B6C2BE68CD26B28682503B31F153BB43D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/030860D2B80684F0CFD4BCC797C8F9250B75B336EDE61EF1D078C83A3A3BE59E,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/11D6586DF7A46BD7F68F45BB36CFECED6D9EA9BF901F022DD0AA2D766E6362BA,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03A7110FE80B00D4512AB2C581359844D5C3F818B760ACFCCEFC9F7695144FEF,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/008D2CF1209F7CA0F05994448CBEE0EB6A36EA8D9C6641EF2066C538BF8C32E9,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/14412B997BC8C9BA52304AB67C3FEB8B9D8F689B468BE42DEF4A66BF0B6CE550,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/43F40B51A0F0A43790CB24467521198CE4675732B70F6FB99AF8106A64E26703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/41B9D8524958ECB7A1C95A458FB0BCF12D608EDD63E856980F4B2C298B473964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03DF9DBF3FA35B88D948935E122A0217228ED7D1D3C892265791B55E38FAE24C,4,2,3,0,5,3,3,2,4,1,6,4,2,5,11,5,2,2,4,1,1,1,1,3,7,1,0,0,3,1
/content/drive/MyDrive/y/ransomware/7F1DA3F06CA9BD6AF63CBB5A70B7900739233DE5DB84BBF026DDBFD9731C7065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/1EB12DB98C651982C4D64D5AF4C387C78C5C88B94602A1CE7940EFE054C42DFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/4427574E5D25C158C466E00AD3F54D28B237B33D036CBFE397C78FEC81EA9C05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/312175B936E055DD7E3A4839BD7D974B6CC3388E8099DE749589AB7CEFDA7D70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/45955A8B74D350237C54C6E7AC8A0A2AFE2CF95F8D38C2AC9CC9EA037069BE8C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/02056944EF47FACC3261FBD096A371C6FB19A74E6F4C7C3CC3DD4C387B1A970E,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/2F7EE5F933D1C81343E9648A30A17C1391A32B6D4E5141CC4DCD41413FA402FE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0D683D2E4FA69E5A5780FFCEC285131DF7D3467D0F5483AD7D1E918160817886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/30CD6F1CA0D18D125AF409FAF1B66D3889A12E2F1B42D3270C2EE904F01FE7F0,4,2,3,0,5,3,3,2,4,1,6,4,2,5,11,5,2,2,4,1,1,1,1,3,7,1,0,0,3,1
/content/drive/MyDrive/y/ransomware/012456AB3136FAF83A824E51562503F4389D4714B035610FD4CD889AA5E85909,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/0467F4EC572F8332A2E8664B1A6BF95F6992A316E556BDB36605C007D5AF6C5A,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/057B512F83C9B4020C71B60CFCBE0537632F4230EDDB0053B6E61FDE9BF76CCF,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/531B0561DB7C10BE49C46CD766D6DF961E701EE92D7C221A39945C94EBB79F3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0DBE3B38F8424D4FDFEA56E6507F3DDF0332CA5A278D46B8DA7AA2EB96D04B50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/293DD0B317D51BC4CD76D48ED8EECE9F2854A86968B2C04A7F44E39CD2ECF3F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/25A0F2BFDC0106C8DB58042AFF26EA81A2509110C109EB4E6B512BD06FCFFC6E,3,0,0,4,0,4,3,2,1,1,1,3,0,0,1,2,0,1,3,0,0,0,1,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/04AE3FFC6803797C05CF6A0AA85A8FDDDA1367688E23D4ACEC76C168DAB0AADA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/13A1FBB9C303F2789F2D2D55E6B915F4D731B70F0EA6B4453364CD65F9CFA8D6,2,0,0,0,0,2,3,0,2,1,0,6,0,0,10,2,1,1,3,0,1,1,1,3,1,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/1B252C97680AD847EA574F988D12ED11E82C591E917912D669C8730F34756CAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/021BDF72091F442F643C265C78833CAA2655A859ED6A24B1E71700EBC030F5F4,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/4AE110BB89DDCC45BB2C4E980794195EE5EB85B5261799CAEDEF7334F0F57CC4,4,2,3,0,5,3,3,2,4,1,6,4,2,5,11,5,2,2,4,1,1,1,1,3,7,1,0,0,3,1
/content/drive/MyDrive/y/ransomware/0428C2730C969783334F900731A61149251E92132CE9CB4C424B13D926FC42D9,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/2C4B2EA9D052DF143C3ACDAF323A59F7889DE7B911C1C4FEB0EC543DD118F237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/494F7965875308506CEDC68D87554E87CF5440F6A5C2870B9783DE6E833727EF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/18E299D4331CCFF805275B21F33BE0A3BD3D1D9CE72A79BA78D2F32DD657BFBB,2,0,2,0,1,3,3,1,0,2,1,2,0,0,3,2,0,1,3,0,0,0,0,2,0,0,1,0,3,1
/content/drive/MyDrive/y/ransomware/64A95C8862FE88DF0A77BFF4EF03F6A2C2CF632CC3FFE84506C534D5874BB277,3,0,0,4,0,4,3,2,1,1,1,3,0,0,1,2,0,1,3,0,0,0,1,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/3BB3FC21997820D77EE14363176AB3F2B7E8293B15EFB505EC91CC64FE3D494B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0CBB472B555D4CAB454948BA900675DB48B120AFAEDF246A14D87D970B233A43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0711F53C9CCEA8B54A59D5C1CA165F74F36C1DF9F69CA04DDEAB8EDD1D3AC95D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0003C1C43BBD39D105AEAFE71B8812B5D7B59BFE890D79CCFF4B885FA398A70A,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/0389CFC4CDB8B9A288CF1F76E3CDC5F007FEC739F12F3B98D70FF9B9C6387873,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/6B528A09C7B0A223BCEE8BF998DD0B1778A839E26DD3C47C02B13B2DB6CD8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/04E74EC836833258ACE00743269E0020295FE92BE7B14DD36B0C73EDC3649526,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/9B7561432B3E829B9AC6E18B93A67F1A68E3870008A89A381E38D36D0253C7DB,3,0,0,4,0,4,3,2,1,1,1,3,0,0,1,2,0,1,3,0,0,0,1,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/021A593F45522BC768D2EBFB382830F0E5B7270946C6237157822D22D69D8713,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/000FA4EFE118D8D6EA069C8692B8C848500D84EF02E696594B781C79997243D5,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/29C757BEE41DCE955AA1407AFF9CD82DDC1A8B3D155F92A4100ACA1D67C4866D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0ABB4A302819CDCA6C9F56893CA2B52856B55A0AA68A3CB8BDCD55DCC1FAD9AD,3,2,3,0,5,1,3,2,3,1,2,4,2,0,8,6,1,1,3,1,1,1,1,3,2,1,0,0,3,1
/content/drive/MyDrive/y/ransomware/1466C031A8D5A41796AD110B2F424231820EA331FF9475314602CAF982488EDB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0930E73563AEE43A2E8020F8F39FCF1858EFA5BCB89B4763FA42B882C0DC9968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/295C4804C2D3A54BB0697FD63FC0CAC3E3AF8335676583C38DE6DAF0B05ED72A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/30C770757AFFFDD5811B43882C74ADFCBED300CF7780782564436715FDA4E29C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/056C3790765F928E991591CD139384B6680DF26313A73711ADD657ABC369028C,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/015C3A0D0B1B8C3AE2D86D362DDB1B798200873362C0B43AFA3E847AC1E9FE5F,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/00628683736DDDB353697F385C81925592391559DCC8996197627E666AEC7EFA,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/042BBD331C886EC1991E10A5D750C1EC81F917A8BE857CCCCA475011995EBEF0,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/01F9722D5DDEBD90ECC6FF749C1F4886E1B5E0D71025C636EBC03B260853C9A0,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/01B24141441DC2A4B8D60A5EE08F895B00A587569C5A227E313075D39ADEEAA2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/4976CE901F091D0A257ADFC2ACADF593A1B6593AA51A5949BF914C20D1B8E626,4,2,3,0,5,3,3,2,4,1,6,4,2,5,11,5,2,2,4,1,1,1,1,3,7,2,0,0,0,1
/content/drive/MyDrive/y/ransomware/011F48F955B65A2FBD570B17BB40C39CA1575D52EB25FABEF0A66651BE0EA88A,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/032D7B1C6A3C39424E507D43816DDCD1A2DE6A2CCDF5C369525DFCECEE115101,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/34A5C5715DE3686F268D0915784B9EF72D94E8675D0BBD2DB74675E17E42C70E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/804E93816F2B4B1FA54CF0705E15127D850AC9D2634E42C725C76D34799B97FA,4,0,0,4,0,4,3,2,1,1,1,3,0,0,3,2,0,1,3,0,0,0,1,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/0439288AFE87707436563650DF23F88F1057414C50E5342F77049E4EEC8ED40E,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/0921045BAA22A4C3AD1A23BFC3EDCABF9090E037E7D2EEC1C737D589C854D16A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/352353EA70FCD3CD7750136193A355332196D3689AFE263B3AA5E5D3528E5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/429F911A623DD205D115070152409D90F5DAACDD30ED02A9A5BAF9F982277F31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/41B78BCEDD2737713581F8E15B5E3AC068DAD36C504AF398B08749CC3386D1FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/18F317DCCA0B9F24A5EC84773C4A5566CF8F3887AF30C71A8DDBD252E7980878,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/4BFCA443599208E9EE5991F6A20324FB145912966EED6BF6DCEF0BFED621D64B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/C3B67B205441D50055D9BCCBA735BC5DED4AE86FA10DF5ACED9BE24491A0343D,3,0,0,5,0,4,3,2,1,1,1,3,0,0,1,2,0,1,3,0,0,0,0,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/43CFAB93ED55C827BDB3E9CFD194D937EBB4843DB3D513966468984AC26D6A78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/06544A7FFEB03F66074D40E912B2DF18CF2DDEF4D906DC853EE739C01E7C322F,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/3DEE6864ABEA123ED10B581BE394049725475E02BFDA4ACDB30B4B423B8B7925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/63AB14D2F3AF398E5480104CDD05E3FE880E75A3F949A86EAFD7C841384B8472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/02F716FEFE817E0ADAD0E637D0440695F09D95E7F72EE078C629FFA6E0752CF5,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/8710AD8FB2938326655335455987AA17961B2496A345A7ED9F4BBFCB278212BC,3,0,0,4,0,4,3,2,1,1,1,3,0,0,1,2,0,1,3,0,0,0,1,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/00B98B69AEDEB0F480B99CFC28E40C3E3BD5EFB2A04B10FB14F092AD9B99C9F8,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/0B26E9D89C64BDFF3C01B05EDBF80ECF86F879D1B8CD0C66F267B6F2A2021513,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0157B50551E2ADA21FE1327291E92857E24C19B17B9D568FE71BDAA50987A4C8,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/23484ABCCE0540DA85A27178110C29030311F45E209B8C4548B6EEEC2B9CFAA9,2,2,0,5,0,3,3,1,2,1,0,6,1,0,10,2,1,1,3,0,1,1,1,3,1,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/01FAEC11BB20F94D65F5BFB192EDF0DF6C6121E89E13BF8EA152F334D5BCFF41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/1D6D37D2902897FF17CEF21428A93A4F96723F2AFCA303B26B26737238DF92F2,2,0,2,0,1,3,3,1,0,2,1,2,0,0,3,2,0,1,3,0,0,0,0,2,0,0,1,0,3,1
/content/drive/MyDrive/y/ransomware/02AFE8C52B0BBEDB9828E544BDD9CD41416A3CF7D26A8B05A453C72ECA4DE164,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/628AF58998BE444D03976DE8BE67B3EAC0DD63E36E12B81A266F08C171A63970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0BE3575BA4077A2E2C81B2522A8AF7258D7990ACD20CCCA6A0E6937A15B15B08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/05DFB919A6E0E43C17C2648B7D373F78D3E6ED79E0E583F28BABC9C46417EC35,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/6493149BF66785B0CEDD806FDDB505A35798FBCD879ED69CCA16900BF4E07553,2,0,2,0,1,3,3,1,0,2,1,2,0,0,3,2,0,1,3,0,0,0,0,2,0,0,1,0,3,1
/content/drive/MyDrive/y/ransomware/18D536840987D979D025BC3DA6BB4D42FBA401516D5AE06A4AD2ED9872A9A149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/3DD4F943614674D883C9AC3946872F715A59EB0A99C082631E80DFCE4EA82226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2058B9CFB7E722530F01072AC090991F24D317FC2F4A2DCFC9F92EDD0095B1D4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/06686ABADBB0A4D77892F4CE677E853347733616FE2F3FFE644A07D855D92858,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/2A97228A72F59F4A7095EFCADF5ADF6D2F6365E094B7C3DE34348AB38A3E9912,2,2,0,5,0,3,3,1,2,1,0,6,1,0,10,2,1,1,3,0,1,1,1,3,1,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/03575DBA08552086195AFD294F7FBA7AD1C6C589DDA825E2A7BECD602ED84BC8,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/05EB6A100B33F2BCF48A1ACAA989B96DE246D09E6E8526DE83A622EBE575D25F,3,0,0,4,0,4,3,2,1,1,1,3,0,0,1,2,0,1,3,0,0,0,1,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/0857D5F714E88A2347AFFFF4A440D9C76E6DDD18265E1C9A7D1C9966B0BFE61A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0C148C6DAC5BB16BAD05B21BB26E4A5804785A1C4BFE3032B50CB75B519712BD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/5242BE166D3C5B6E7A2432E283417B245B8A2DB0B6C6C4CF725F6253EFC7BF6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/04BBC3821E06385D68A9949137F499AB4EE0C0147318B22D7040C7EF0119C685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/089D0951894FFC5BC6D4C3ABBA249233F8D4B68FB4A0E611FB712C9DD51834DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/21ACD48A82D4A0E9D377930220E384BC256EAAAF9457A45553636C9F63AE6731,4,2,3,0,5,3,3,2,4,1,6,4,2,5,11,5,2,2,4,1,1,1,1,3,7,1,0,0,3,1
/content/drive/MyDrive/y/ransomware/18637C278083785D8C5CAFDCBF819407182FC554C90C75D02BD10D6A9C6FEAFF,3,0,0,0,4,5,2,2,2,1,1,4,2,0,6,2,1,1,3,0,1,0,0,4,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/02BEE3C1C367FD0A6FB135E331CF8A63A08777885F6CC9A1C64BA4D56B5CD5B5,3,0,0,0,5,3,1,1,1,2,1,2,0,0,2,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/295F78FE48D24888AD28CDAE651610A90605AF898C4A9C87E0762E3D36D2EECF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/28BE12BF46E2133A1E32C22AAAF35C1C47C4BDE6AA2586FF79C4573E35B933E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/8B80A84B2A0A5A5F9670A951492749C3798C9F4D41589872224D57D41913FB46,5,2,3,0,5,4,3,2,4,1,6,4,2,5,12,5,2,2,4,1,1,1,1,3,7,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/42BA8E36C2D85CA7906B4F8F52D13576C294BE50BC017BF0EA0B69EAC33FF533,3,0,0,4,0,4,3,2,1,1,1,3,0,0,1,2,0,1,3,0,0,0,1,2,2,1,0,0,0,1
/content/drive/MyDrive/y/ransomware/409C634C7DFA420B7689363E04E3B5F4A05ECE2853506FC6E9A3A71081BE03F9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/570CE4098691AF569B8F3F31FB2CE26A5C3F5E0C0FB3E84031B5F242A4D9466C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/0291E99ACFEDF4E277D56BABB2783CE0A01E873A42627B4E3F4A56C2A10CC24D,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2D4235BC8BFD2136E7A7B4426E2A6605C3770713CE56D7D6BC7C9A8A416F9A5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/y/ransomware/2DBCB9F16B23B28DF4AEF6BCE4DAA700C3AB3F699C9DF05023D962170981B1E3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
